  0.100000000000000       1.324800000000000E+051
  0.242440000000000       4.952000000000000E+051
  0.356270000000000       1.308100000000000E+052
  0.523520000000000       3.559800000000000E+052
  0.769310000000000       6.265600000000000E+053
   1.13050000000000       2.053100000000000E+054
   1.66120000000000       4.855600000000000E+054
   2.44110000000000       1.067100000000000E+055
   3.58720000000000       1.980100000000000E+055
   5.27120000000000       2.566700000000000E+055
   7.74600000000000       2.068600000000000E+055
   11.3830000000000       5.424200000000000E+054
   16.7260000000000       8.763900000000000E+052
   24.5790000000000       7.035300000000000E+049
   36.1180000000000       1.001200000000000E+046
   53.0750000000000       3.143300000000000E+031
   77.9920000000000       1.446700000000000E+032
   114.610000000000       5.255700000000000E+031
   168.410000000000       5.193600000000000E+016
   247.480000000000      -1.761700000000000E+018
