  0.100000000000000       9.747400000000001E+050
  0.242440000000000       3.322000000000000E+051
  0.356270000000000       8.379500000000000E+051
  0.523520000000000       2.194100000000000E+052
  0.769310000000000       4.014200000000000E+053
   1.13050000000000       1.282700000000000E+054
   1.66120000000000       2.869500000000000E+054
   2.44110000000000       5.705800000000000E+054
   3.58720000000000       8.795000000000000E+054
   5.27120000000000       8.557300000000001E+054
   7.74600000000000       5.162400000000000E+054
   11.3830000000000       9.401400000000000E+053
   16.7260000000000       1.290700000000000E+052
   24.5790000000000       8.521000000000000E+048
   36.1180000000000       8.329300000000000E+044
   53.0750000000000       1.517300000000000E+031
   77.9920000000000       1.635400000000000E+032
   114.610000000000       5.754400000000000E+031
   168.410000000000      -8.066400000000000E+017
   247.480000000000      -4.355800000000000E+017
