  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
    0.0500  0.16845E+45  0.84226E+43
    0.1000  0.33433E+45  0.33433E+44
    0.1500  0.51756E+45  0.77634E+44
    0.2000  0.12798E+46  0.25596E+45
    0.2500  0.26448E+46  0.66121E+45
    0.3000  0.41251E+46  0.12375E+46
    0.3500  0.61596E+46  0.21559E+46
    0.4000  0.90823E+46  0.36329E+46
    0.4500  0.12657E+47  0.56956E+46
    0.5000  0.16804E+47  0.84022E+46
    0.5500  0.21678E+47  0.11923E+47
    0.6000  0.27357E+47  0.16414E+47
    0.6500  0.33770E+47  0.21950E+47
    0.7000  0.40898E+47  0.28629E+47
    0.7500  0.48763E+47  0.36573E+47
    0.8000  0.57310E+47  0.45848E+47
    0.8500  0.66676E+47  0.56674E+47
    0.9000  0.76740E+47  0.69066E+47
    0.9500  0.87255E+47  0.82892E+47
    1.0000  0.98515E+47  0.98515E+47
    1.0500  0.11060E+48  0.11613E+48
    1.1000  0.12326E+48  0.13559E+48
    1.1500  0.13655E+48  0.15703E+48
    1.2000  0.15049E+48  0.18058E+48
    1.2500  0.16512E+48  0.20639E+48
    1.3000  0.18003E+48  0.23403E+48
    1.3500  0.19546E+48  0.26387E+48
    1.4000  0.21118E+48  0.29566E+48
    1.4500  0.22715E+48  0.32937E+48
    1.5000  0.24327E+48  0.36491E+48
    1.5500  0.25949E+48  0.40221E+48
    1.6000  0.27572E+48  0.44115E+48
    1.6500  0.29200E+48  0.48180E+48
    1.7000  0.30829E+48  0.52409E+48
    1.7500  0.32459E+48  0.56802E+48
    1.8000  0.34089E+48  0.61360E+48
    1.8500  0.35719E+48  0.66080E+48
    1.9000  0.37348E+48  0.70962E+48
    1.9500  0.38975E+48  0.76001E+48
    2.0000  0.40598E+48  0.81197E+48
    2.0500  0.42222E+48  0.86555E+48
    2.1000  0.43838E+48  0.92060E+48
    2.1500  0.45447E+48  0.97712E+48
    2.2000  0.47048E+48  0.10351E+49
    2.2500  0.48639E+48  0.10944E+49
    2.3000  0.50226E+48  0.11552E+49
    2.3500  0.51788E+48  0.12170E+49
    2.4000  0.53336E+48  0.12801E+49
    2.4500  0.54880E+48  0.13446E+49
    2.5000  0.56401E+48  0.14100E+49
    2.5500  0.57882E+48  0.14760E+49
    2.6000  0.59361E+48  0.15434E+49
    2.6500  0.60823E+48  0.16118E+49
    2.7000  0.62235E+48  0.16803E+49
    2.7500  0.63635E+48  0.17499E+49
    2.8000  0.65023E+48  0.18206E+49
    2.8500  0.66365E+48  0.18914E+49
    2.9000  0.67678E+48  0.19627E+49
    2.9500  0.68977E+48  0.20348E+49
    3.0000  0.70232E+48  0.21070E+49
    3.0500  0.71458E+48  0.21795E+49
    3.1000  0.72652E+48  0.22522E+49
    3.1500  0.73806E+48  0.23249E+49
    3.2000  0.74941E+48  0.23981E+49
    3.2500  0.76041E+48  0.24713E+49
    3.3000  0.77095E+48  0.25441E+49
    3.3500  0.78137E+48  0.26176E+49
    3.4000  0.79143E+48  0.26908E+49
    3.4500  0.80107E+48  0.27637E+49
    3.5000  0.81045E+48  0.28366E+49
    3.5500  0.81959E+48  0.29095E+49
    3.6000  0.82838E+48  0.29822E+49
    3.6500  0.83670E+48  0.30539E+49
    3.7000  0.84482E+48  0.31258E+49
    3.7500  0.85264E+48  0.31974E+49
    3.8000  0.86014E+48  0.32685E+49
    3.8500  0.86717E+48  0.33386E+49
    3.9000  0.87405E+48  0.34088E+49
    3.9500  0.88065E+48  0.34786E+49
    4.0000  0.88694E+48  0.35478E+49
    4.0500  0.89295E+48  0.36165E+49
    4.1000  0.89856E+48  0.36841E+49
    4.1500  0.90394E+48  0.37514E+49
    4.2000  0.90909E+48  0.38182E+49
    4.2500  0.91375E+48  0.38834E+49
    4.3000  0.91812E+48  0.39479E+49
    4.3500  0.92250E+48  0.40129E+49
    4.4000  0.92652E+48  0.40767E+49
    4.4500  0.92999E+48  0.41385E+49
    4.5000  0.93346E+48  0.42006E+49
    4.5500  0.93692E+48  0.42630E+49
    4.6000  0.93978E+48  0.43230E+49
    4.6500  0.94241E+48  0.43822E+49
    4.7000  0.94492E+48  0.44411E+49
    4.7500  0.94715E+48  0.44989E+49
    4.8000  0.94899E+48  0.45551E+49
    4.8500  0.95066E+48  0.46107E+49
    4.9000  0.95225E+48  0.46660E+49
    4.9500  0.95360E+48  0.47203E+49
    5.0000  0.95470E+48  0.47735E+49
    5.0500  0.95557E+48  0.48256E+49
    5.1000  0.95622E+48  0.48767E+49
    5.1500  0.95659E+48  0.49265E+49
    5.2000  0.95682E+48  0.49755E+49
    5.2500  0.95682E+48  0.50233E+49
    5.3000  0.95662E+48  0.50701E+49
    5.3500  0.95627E+48  0.51160E+49
    5.4000  0.95570E+48  0.51608E+49
    5.4500  0.95496E+48  0.52045E+49
    5.5000  0.95402E+48  0.52471E+49
    5.5500  0.95286E+48  0.52884E+49
    5.6000  0.95160E+48  0.53289E+49
    5.6500  0.95020E+48  0.53686E+49
    5.7000  0.94863E+48  0.54072E+49
    5.7500  0.94695E+48  0.54450E+49
    5.8000  0.94507E+48  0.54814E+49
    5.8500  0.94297E+48  0.55164E+49
    5.9000  0.94070E+48  0.55501E+49
    5.9500  0.93821E+48  0.55824E+49
    6.0000  0.93554E+48  0.56132E+49
    6.0500  0.93280E+48  0.56434E+49
    6.1000  0.92994E+48  0.56726E+49
    6.1500  0.92696E+48  0.57008E+49
    6.2000  0.92381E+48  0.57276E+49
    6.2500  0.92058E+48  0.57536E+49
    6.3000  0.91725E+48  0.57787E+49
    6.3500  0.91386E+48  0.58030E+49
    6.4000  0.91033E+48  0.58261E+49
    6.4500  0.90662E+48  0.58477E+49
    6.5000  0.90273E+48  0.58677E+49
    6.5500  0.89881E+48  0.58872E+49
    6.6000  0.89464E+48  0.59046E+49
    6.6500  0.89027E+48  0.59203E+49
    6.7000  0.88578E+48  0.59347E+49
    6.7500  0.88127E+48  0.59486E+49
    6.8000  0.87668E+48  0.59614E+49
    6.8500  0.87200E+48  0.59732E+49
    6.9000  0.86730E+48  0.59844E+49
    6.9500  0.86250E+48  0.59944E+49
    7.0000  0.85760E+48  0.60032E+49
    7.0500  0.85264E+48  0.60111E+49
    7.1000  0.84760E+48  0.60180E+49
    7.1500  0.84244E+48  0.60234E+49
    7.2000  0.83699E+48  0.60263E+49
    7.2500  0.83136E+48  0.60274E+49
    7.3000  0.82573E+48  0.60279E+49
    7.3500  0.82009E+48  0.60276E+49
    7.4000  0.81440E+48  0.60266E+49
    7.4500  0.80869E+48  0.60248E+49
    7.5000  0.80295E+48  0.60221E+49
    7.5500  0.79716E+48  0.60186E+49
    7.6000  0.79133E+48  0.60141E+49
    7.6500  0.78546E+48  0.60088E+49
    7.7000  0.77957E+48  0.60027E+49
    7.7500  0.77365E+48  0.59958E+49
    7.8000  0.76750E+48  0.59865E+49
    7.8500  0.76134E+48  0.59765E+49
    7.9000  0.75513E+48  0.59655E+49
    7.9500  0.74891E+48  0.59538E+49
