  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
    0.0500  0.10145E+45  0.50727E+43
    0.1000  0.20135E+45  0.20135E+44
    0.1500  0.30068E+45  0.45102E+44
    0.2000  0.66013E+45  0.13203E+45
    0.2500  0.15098E+46  0.37744E+45
    0.3000  0.23607E+46  0.70822E+45
    0.3500  0.33306E+46  0.11657E+46
    0.4000  0.49837E+46  0.19935E+46
    0.4500  0.71380E+46  0.32121E+46
    0.5000  0.94234E+46  0.47117E+46
    0.5500  0.11994E+47  0.65967E+46
    0.6000  0.15302E+47  0.91811E+46
    0.6500  0.19092E+47  0.12410E+47
    0.7000  0.23047E+47  0.16133E+47
    0.7500  0.27488E+47  0.20616E+47
    0.8000  0.32531E+47  0.26025E+47
    0.8500  0.38037E+47  0.32332E+47
    0.9000  0.43764E+47  0.39388E+47
    0.9500  0.49916E+47  0.47420E+47
    1.0000  0.56665E+47  0.56665E+47
    1.0500  0.63645E+47  0.66827E+47
    1.1000  0.70993E+47  0.78092E+47
    1.1500  0.79008E+47  0.90859E+47
    1.2000  0.87312E+47  0.10477E+48
    1.2500  0.96111E+47  0.12014E+48
    1.3000  0.10541E+48  0.13703E+48
    1.3500  0.11535E+48  0.15573E+48
    1.4000  0.12572E+48  0.17601E+48
    1.4500  0.13639E+48  0.19776E+48
    1.5000  0.14713E+48  0.22069E+48
    1.5500  0.15788E+48  0.24471E+48
    1.6000  0.16863E+48  0.26980E+48
    1.6500  0.17937E+48  0.29596E+48
    1.7000  0.19011E+48  0.32319E+48
    1.7500  0.20084E+48  0.35147E+48
    1.8000  0.21157E+48  0.38082E+48
    1.8500  0.22229E+48  0.41124E+48
    1.9000  0.23301E+48  0.44271E+48
    1.9500  0.24372E+48  0.47524E+48
    2.0000  0.25442E+48  0.50884E+48
    2.0500  0.26512E+48  0.54350E+48
    2.1000  0.27582E+48  0.57922E+48
    2.1500  0.28658E+48  0.61616E+48
    2.2000  0.29735E+48  0.65417E+48
    2.2500  0.30811E+48  0.69325E+48
    2.3000  0.31884E+48  0.73334E+48
    2.3500  0.32961E+48  0.77459E+48
    2.4000  0.34049E+48  0.81717E+48
    2.4500  0.35133E+48  0.86077E+48
