  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
    0.0500  0.12037E+45  0.60183E+43
    0.1000  0.23888E+45  0.23888E+44
    0.1500  0.37149E+45  0.55724E+44
    0.2000  0.96226E+45  0.19245E+45
    0.2500  0.19466E+46  0.48664E+45
    0.3000  0.30224E+46  0.90673E+45
    0.3500  0.46435E+46  0.16252E+46
    0.4000  0.68075E+46  0.27230E+46
    0.4500  0.94526E+46  0.42537E+46
    0.5000  0.12663E+47  0.63317E+46
    0.5500  0.16381E+47  0.90096E+46
    0.6000  0.20656E+47  0.12394E+47
    0.6500  0.25687E+47  0.16696E+47
    0.7000  0.31141E+47  0.21799E+47
    0.7500  0.37158E+47  0.27868E+47
    0.8000  0.43869E+47  0.35095E+47
    0.8500  0.51049E+47  0.43392E+47
    0.9000  0.58716E+47  0.52845E+47
    0.9500  0.67111E+47  0.63755E+47
    1.0000  0.75842E+47  0.75842E+47
    1.0500  0.85350E+47  0.89618E+47
    1.1000  0.95723E+47  0.10530E+48
    1.1500  0.10633E+48  0.12228E+48
    1.2000  0.11774E+48  0.14129E+48
    1.2500  0.12945E+48  0.16181E+48
    1.3000  0.14173E+48  0.18425E+48
    1.3500  0.15417E+48  0.20813E+48
    1.4000  0.16703E+48  0.23385E+48
    1.4500  0.18013E+48  0.26118E+48
    1.5000  0.19330E+48  0.28995E+48
    1.5500  0.20659E+48  0.32022E+48
    1.6000  0.21989E+48  0.35182E+48
    1.6500  0.23322E+48  0.38482E+48
    1.7000  0.24658E+48  0.41918E+48
    1.7500  0.25994E+48  0.45490E+48
    1.8000  0.27332E+48  0.49198E+48
    1.8500  0.28669E+48  0.53038E+48
    1.9000  0.30011E+48  0.57020E+48
    1.9500  0.31357E+48  0.61146E+48
    2.0000  0.32702E+48  0.65405E+48
    2.0500  0.34061E+48  0.69824E+48
    2.1000  0.35418E+48  0.74379E+48
    2.1500  0.36777E+48  0.79071E+48
    2.2000  0.38125E+48  0.83876E+48
    2.2500  0.39486E+48  0.88842E+48
    2.3000  0.40848E+48  0.93951E+48
    2.3500  0.42197E+48  0.99163E+48
    2.4000  0.43542E+48  0.10450E+49
    2.4500  0.44896E+48  0.11000E+49
    2.5000  0.46236E+48  0.11559E+49
    2.5500  0.47574E+48  0.12131E+49
    2.6000  0.48903E+48  0.12715E+49
    2.6500  0.50220E+48  0.13308E+49
    2.7000  0.51536E+48  0.13915E+49
    2.7500  0.52841E+48  0.14531E+49
    2.8000  0.54115E+48  0.15152E+49
    2.8500  0.55386E+48  0.15785E+49
    2.9000  0.56647E+48  0.16428E+49
    2.9500  0.57885E+48  0.17076E+49
    3.0000  0.59110E+48  0.17733E+49
    3.0500  0.60322E+48  0.18398E+49
    3.1000  0.61510E+48  0.19068E+49
    3.1500  0.62685E+48  0.19746E+49
    3.2000  0.63844E+48  0.20430E+49
    3.2500  0.64968E+48  0.21115E+49
    3.3000  0.66087E+48  0.21809E+49
    3.3500  0.67182E+48  0.22506E+49
    3.4000  0.68249E+48  0.23205E+49
    3.4500  0.69306E+48  0.23910E+49
    3.5000  0.70354E+48  0.24624E+49
    3.5500  0.71375E+48  0.25338E+49
    3.6000  0.72367E+48  0.26052E+49
    3.6500  0.73356E+48  0.26775E+49
    3.7000  0.74316E+48  0.27497E+49
    3.7500  0.75242E+48  0.28216E+49
    3.8000  0.76158E+48  0.28940E+49
    3.8500  0.77058E+48  0.29667E+49
    3.9000  0.77930E+48  0.30393E+49
    3.9500  0.78789E+48  0.31122E+49
    4.0000  0.79621E+48  0.31848E+49
    4.0500  0.80431E+48  0.32575E+49
    4.1000  0.81231E+48  0.33305E+49
    4.1500  0.82008E+48  0.34033E+49
    4.2000  0.82770E+48  0.34763E+49
    4.2500  0.83494E+48  0.35485E+49
    4.3000  0.84198E+48  0.36205E+49
    4.3500  0.84889E+48  0.36927E+49
    4.4000  0.85556E+48  0.37645E+49
    4.4500  0.86209E+48  0.38363E+49
    4.5000  0.86859E+48  0.39086E+49
    4.5500  0.87492E+48  0.39809E+49
    4.6000  0.88069E+48  0.40512E+49
    4.6500  0.88640E+48  0.41218E+49
    4.7000  0.89211E+48  0.41929E+49
    4.7500  0.89741E+48  0.42627E+49
    4.8000  0.90259E+48  0.43324E+49
    4.8500  0.90771E+48  0.44024E+49
    4.9000  0.91247E+48  0.44711E+49
    4.9500  0.91695E+48  0.45389E+49
    5.0000  0.92129E+48  0.46065E+49
    5.0500  0.92549E+48  0.46737E+49
    5.1000  0.92968E+48  0.47413E+49
    5.1500  0.93357E+48  0.48079E+49
    5.2000  0.93721E+48  0.48735E+49
    5.2500  0.94057E+48  0.49380E+49
    5.3000  0.94381E+48  0.50022E+49
    5.3500  0.94677E+48  0.50652E+49
    5.4000  0.94954E+48  0.51275E+49
    5.4500  0.95209E+48  0.51889E+49
    5.5000  0.95438E+48  0.52491E+49
    5.5500  0.95647E+48  0.53084E+49
    5.6000  0.95849E+48  0.53675E+49
    5.6500  0.96034E+48  0.54259E+49
    5.7000  0.96201E+48  0.54835E+49
    5.7500  0.96355E+48  0.55404E+49
    5.8000  0.96472E+48  0.55954E+49
    5.8500  0.96587E+48  0.56503E+49
    5.9000  0.96676E+48  0.57039E+49
    5.9500  0.96757E+48  0.57570E+49
    6.0000  0.96834E+48  0.58101E+49
    6.0500  0.96879E+48  0.58612E+49
    6.1000  0.96903E+48  0.59111E+49
    6.1500  0.96911E+48  0.59600E+49
    6.2000  0.96906E+48  0.60082E+49
    6.2500  0.96880E+48  0.60550E+49
    6.3000  0.96843E+48  0.61011E+49
