#	Total pair+beta luminosity for neutrinos and antineutrinos
#	Columns for mu/tau flavors should be doubled to account for both flavors
#	Columns 7-10 split the electron flavor into beta and pair processes
#	All mu/tau flavors come from the pair process
#	[1] tau_cc (hr)
#	[2] neutrino energy (MeV)
#	[3] Lnue - electron neutrino luminosity (1/MeV/s)
#	[4] Lnuebar - electron antineutrino luminosity (1/MeV/s)
#	[5] Lnux - mu/tau neutrino luminosity (1/MeV/s)
#	[6] Lnuxbar - mu/tau antineutrino luminosity (1/MeV/s)
#	[7] Lnue Beta - electron neutrino luminosity from beta processes (1/MeV/s)
#	[8] Lnuebar Beta - electron antineutrino luminosity from beta processes (1/MeV/s)
#	[9] Lnue Pair - electron neutrino luminosity from pair processes (1/MeV/s)
#	[10] Lnuebar Pair - electron antineutrino luminosity from pair processes (1/MeV/s)
1.4425e+04	2.50	2.81054437e+46	4.61511882e+45	1.09910082e+44	1.05876038e+44	2.75489536e+46	4.16199733e+45	5.56490122e+44	4.53121490e+44
1.4425e+04	2.60	2.65315174e+46	2.82612466e+45	5.86271846e+43	5.69482146e+43	2.62396315e+46	2.57726086e+45	2.91885839e+44	2.48863804e+44
1.4425e+04	2.70	2.47434224e+46	8.23267393e+44	3.07108858e+43	3.00667410e+43	2.45929876e+46	6.89338211e+44	1.50434788e+44	1.33929183e+44
1.4425e+04	2.80	2.26835286e+46	1.44677154e+44	1.58784510e+43	1.56480618e+43	2.26068243e+46	7.38764034e+43	7.67042568e+43	7.08007510e+43
1.4425e+04	2.90	2.03930170e+46	1.00374233e+44	8.11338179e+42	8.03849695e+42	2.03542722e+46	6.35482720e+43	3.87448153e+43	3.68259609e+43
1.4425e+04	3.00	1.80632032e+46	7.26984713e+43	4.11633377e+42	4.09254251e+42	1.80436947e+46	5.37996014e+43	1.95084977e+43	1.88988699e+43
1.4425e+04	3.10	1.59738528e+46	5.42396530e+43	2.06536715e+42	2.05792808e+42	1.59641115e+46	4.46890068e+43	9.74126541e+42	9.55064621e+42
1.4425e+04	3.20	1.42856691e+46	4.21014841e+43	1.02247868e+42	1.02017195e+42	1.42808610e+46	3.73525012e+43	4.80809060e+42	4.74898289e+42
1.4425e+04	3.30	1.28913872e+46	3.77323644e+43	4.99250089e+41	4.98638532e+41	1.28890449e+46	3.54057586e+43	2.34227634e+42	2.32660576e+42
1.4425e+04	3.40	1.17731557e+46	3.46192142e+43	2.40904043e+41	2.40782529e+41	1.17720273e+46	3.34939229e+43	1.12840498e+42	1.12529124e+42
1.4425e+04	3.50	1.06225500e+46	3.26811397e+43	1.14707018e+41	1.14700651e+41	1.06220133e+46	3.21445495e+43	5.36753382e+41	5.36590194e+41
1.4425e+04	3.60	9.34756293e+45	3.15530191e+43	5.32650789e+40	5.32433777e+40	9.34731349e+45	3.13041334e+43	2.49441841e+41	2.48885740e+41
1.4425e+04	3.70	7.93272671e+45	3.04443009e+43	2.43681504e+40	2.43725231e+40	7.93261274e+45	3.03302219e+43	1.13966952e+41	1.14078996e+41
1.4425e+04	3.80	6.37599434e+45	2.81019174e+43	1.07366300e+40	1.07363615e+40	6.37594410e+45	2.80516873e+43	5.02369348e+40	5.02300556e+40
1.4425e+04	3.90	4.72487250e+45	2.54555755e+43	4.56907990e+39	4.57061073e+39	4.72485114e+45	2.54341747e+43	2.13616002e+40	2.14008251e+40
1.4425e+04	4.00	3.11751975e+45	2.27771302e+43	1.86139655e+39	1.86153071e+39	3.11751104e+45	2.27684191e+43	8.70762376e+39	8.71106206e+39
1.4425e+04	4.20	8.21999302e+44	1.75793148e+43	2.47354341e+38	2.47318657e+38	8.21998145e+44	1.75781581e+43	1.15768548e+39	1.15677109e+39
1.4425e+04	4.30	4.21959683e+44	1.50815613e+43	7.86463255e+37	7.86265685e+37	4.21959315e+44	1.50811936e+43	3.68174228e+38	3.67668006e+38
1.4425e+04	4.50	1.06384813e+46	1.02965143e+43	4.64429904e+36	4.64359638e+36	1.06384813e+46	1.02964926e+43	2.17369238e+37	2.17189162e+37
1.4425e+04	4.70	1.21666038e+46	5.84467535e+42	4.63336556e+34	4.63378196e+34	1.21666038e+46	5.84467514e+42	2.16740482e+35	2.16847167e+35
1.4425e+04	4.80	1.00228656e+46	3.70947020e+42	5.23391365e+32	5.23464275e+32	1.00228656e+46	3.70947020e+42	2.44805931e+33	2.44992759e+33
1.4425e+04	5.00	5.02992599e+45	1.67676197e+40	0.00000000e+00	0.00000000e+00	5.02992599e+45	1.67676197e+40	0.00000000e+00	0.00000000e+00
1.4425e+04	5.20	2.05292060e+45	5.00921346e+39	0.00000000e+00	0.00000000e+00	2.05292060e+45	5.00921346e+39	0.00000000e+00	0.00000000e+00
1.4425e+04	5.30	1.26352841e+45	2.27900107e+39	0.00000000e+00	0.00000000e+00	1.26352841e+45	2.27900107e+39	0.00000000e+00	0.00000000e+00
1.4425e+04	5.40	1.41698495e+45	1.33292813e+39	0.00000000e+00	0.00000000e+00	1.41698495e+45	1.33292813e+39	0.00000000e+00	0.00000000e+00
1.4425e+04	5.50	6.39493690e+45	7.78800005e+38	0.00000000e+00	0.00000000e+00	6.39493690e+45	7.78800005e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	5.60	9.12775992e+45	4.54113951e+38	0.00000000e+00	0.00000000e+00	9.12775992e+45	4.54113951e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	5.70	1.03473908e+46	2.65601028e+38	0.00000000e+00	0.00000000e+00	1.03473908e+46	2.65601028e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	5.80	9.85677174e+45	1.55039633e+38	0.00000000e+00	0.00000000e+00	9.85677174e+45	1.55039633e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	5.90	8.15938981e+45	8.92647725e+37	0.00000000e+00	0.00000000e+00	8.15938981e+45	8.92647725e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	6.00	6.08312037e+45	3.03314465e+38	0.00000000e+00	0.00000000e+00	6.08312037e+45	3.03314465e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	6.10	4.22012376e+45	2.97832360e+38	0.00000000e+00	0.00000000e+00	4.22012376e+45	2.97832360e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	6.20	2.79177265e+45	2.34957890e+38	0.00000000e+00	0.00000000e+00	2.79177265e+45	2.34957890e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	6.30	1.78975361e+45	1.70314979e+38	0.00000000e+00	0.00000000e+00	1.78975361e+45	1.70314979e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	6.40	1.12303235e+45	1.17438235e+38	0.00000000e+00	0.00000000e+00	1.12303235e+45	1.17438235e+38	0.00000000e+00	0.00000000e+00
1.4425e+04	6.50	6.93911064e+44	7.82467704e+37	0.00000000e+00	0.00000000e+00	6.93911064e+44	7.82467704e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	6.60	4.23783816e+44	5.08429893e+37	0.00000000e+00	0.00000000e+00	4.23783816e+44	5.08429893e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	6.70	2.56415633e+44	3.24008094e+37	0.00000000e+00	0.00000000e+00	2.56415633e+44	3.24008094e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	6.80	1.53955002e+44	2.03280899e+37	0.00000000e+00	0.00000000e+00	1.53955002e+44	2.03280899e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	6.90	9.18288348e+43	1.25903689e+37	0.00000000e+00	0.00000000e+00	9.18288348e+43	1.25903689e+37	0.00000000e+00	0.00000000e+00
1.4425e+04	7.00	5.44580582e+43	7.71375704e+36	0.00000000e+00	0.00000000e+00	5.44580582e+43	7.71375704e+36	0.00000000e+00	0.00000000e+00
1.4425e+04	7.10	3.21310131e+43	4.68231113e+36	0.00000000e+00	0.00000000e+00	3.21310131e+43	4.68231113e+36	0.00000000e+00	0.00000000e+00
1.4425e+04	7.20	1.88709082e+43	2.81941627e+36	0.00000000e+00	0.00000000e+00	1.88709082e+43	2.81941627e+36	0.00000000e+00	0.00000000e+00
1.4425e+04	7.30	1.10371137e+43	1.68576090e+36	0.00000000e+00	0.00000000e+00	1.10371137e+43	1.68576090e+36	0.00000000e+00	0.00000000e+00
1.4425e+04	7.40	6.43090386e+42	1.00167182e+36	0.00000000e+00	0.00000000e+00	6.43090386e+42	1.00167182e+36	0.00000000e+00	0.00000000e+00
1.4425e+04	7.50	3.73404469e+42	5.91891903e+35	0.00000000e+00	0.00000000e+00	3.73404469e+42	5.91891903e+35	0.00000000e+00	0.00000000e+00
1.4425e+04	7.60	2.16121261e+42	3.48012307e+35	0.00000000e+00	0.00000000e+00	2.16121261e+42	3.48012307e+35	0.00000000e+00	0.00000000e+00
1.4425e+04	7.70	1.24718538e+42	2.03700739e+35	0.00000000e+00	0.00000000e+00	1.24718538e+42	2.03700739e+35	0.00000000e+00	0.00000000e+00
1.4425e+04	7.80	7.17749807e+41	1.18745429e+35	0.00000000e+00	0.00000000e+00	7.17749807e+41	1.18745429e+35	0.00000000e+00	0.00000000e+00
1.4425e+04	7.90	4.12008903e+41	6.89641693e+34	0.00000000e+00	0.00000000e+00	4.12008903e+41	6.89641693e+34	0.00000000e+00	0.00000000e+00
1.4425e+04	8.00	2.35942297e+41	3.99161162e+34	0.00000000e+00	0.00000000e+00	2.35942297e+41	3.99161162e+34	0.00000000e+00	0.00000000e+00
1.4425e+04	8.10	1.34814772e+41	2.30308653e+34	0.00000000e+00	0.00000000e+00	1.34814772e+41	2.30308653e+34	0.00000000e+00	0.00000000e+00
1.4425e+04	8.40	2.48486945e+40	4.35122064e+33	0.00000000e+00	0.00000000e+00	2.48486945e+40	4.35122064e+33	0.00000000e+00	0.00000000e+00
1.4425e+04	8.50	1.40901586e+40	2.48462398e+33	0.00000000e+00	0.00000000e+00	1.40901586e+40	2.48462398e+33	0.00000000e+00	0.00000000e+00
1.4425e+04	8.60	7.97650451e+39	1.41569283e+33	0.00000000e+00	0.00000000e+00	7.97650451e+39	1.41569283e+33	0.00000000e+00	0.00000000e+00
1.4425e+04	8.90	1.43409011e+39	2.58833225e+32	0.00000000e+00	0.00000000e+00	1.43409011e+39	2.58833225e+32	0.00000000e+00	0.00000000e+00
1.4425e+04	9.00	8.07167960e+38	1.46389833e+32	0.00000000e+00	0.00000000e+00	8.07167960e+38	1.46389833e+32	0.00000000e+00	0.00000000e+00
1.4425e+04	9.10	4.53731906e+38	8.26628963e+31	0.00000000e+00	0.00000000e+00	4.53731906e+38	8.26628963e+31	0.00000000e+00	0.00000000e+00
1.4425e+04	9.40	8.00279919e+37	1.47544971e+31	0.00000000e+00	0.00000000e+00	8.00279919e+37	1.47544971e+31	0.00000000e+00	0.00000000e+00
1.4425e+04	9.50	4.47826209e+37	8.28527845e+30	0.00000000e+00	0.00000000e+00	4.47826209e+37	8.28527845e+30	0.00000000e+00	0.00000000e+00
1.4425e+04	9.60	2.50344136e+37	4.64685841e+30	0.00000000e+00	0.00000000e+00	2.50344136e+37	4.64685841e+30	0.00000000e+00	0.00000000e+00
1.4425e+04	9.90	4.34870544e+36	8.14287152e+29	0.00000000e+00	0.00000000e+00	4.34870544e+36	8.14287152e+29	0.00000000e+00	0.00000000e+00
1.4425e+04	10.00	2.42214851e+36	4.54719403e+29	0.00000000e+00	0.00000000e+00	2.42214851e+36	4.54719403e+29	0.00000000e+00	0.00000000e+00
1.4425e+04	10.10	1.34797741e+36	2.53681469e+29	0.00000000e+00	0.00000000e+00	1.34797741e+36	2.53681469e+29	0.00000000e+00	0.00000000e+00
1.4425e+04	10.30	4.16507123e+35	7.87384988e+28	0.00000000e+00	0.00000000e+00	4.16507123e+35	7.87384988e+28	0.00000000e+00	0.00000000e+00
1.4425e+04	10.40	2.31262396e+35	4.38099201e+28	0.00000000e+00	0.00000000e+00	2.31262396e+35	4.38099201e+28	0.00000000e+00	0.00000000e+00
1.4425e+04	10.50	1.28315176e+35	2.43557605e+28	0.00000000e+00	0.00000000e+00	1.28315176e+35	2.43557605e+28	0.00000000e+00	0.00000000e+00
1.4425e+04	10.60	7.11462723e+34	1.35297135e+28	0.00000000e+00	0.00000000e+00	7.11462723e+34	1.35297135e+28	0.00000000e+00	0.00000000e+00
1.4425e+04	10.70	3.94219017e+34	7.51010720e+27	0.00000000e+00	0.00000000e+00	3.94219017e+34	7.51010720e+27	0.00000000e+00	0.00000000e+00
1.4425e+04	10.80	2.18295058e+34	4.16568600e+27	0.00000000e+00	0.00000000e+00	2.18295058e+34	4.16568600e+27	0.00000000e+00	0.00000000e+00
1.4425e+04	10.90	1.20803720e+34	2.30898600e+27	0.00000000e+00	0.00000000e+00	1.20803720e+34	2.30898600e+27	0.00000000e+00	0.00000000e+00
1.4425e+04	11.00	6.68121574e+33	1.27897293e+27	0.00000000e+00	0.00000000e+00	6.68121574e+33	1.27897293e+27	0.00000000e+00	0.00000000e+00
1.4425e+04	11.10	3.69298642e+33	7.07973508e+26	0.00000000e+00	0.00000000e+00	3.69298642e+33	7.07973508e+26	0.00000000e+00	0.00000000e+00
1.4425e+04	11.20	2.04011603e+33	3.91649890e+26	0.00000000e+00	0.00000000e+00	2.04011603e+33	3.91649890e+26	0.00000000e+00	0.00000000e+00
1.4425e+04	11.30	1.12640474e+33	2.16527789e+26	0.00000000e+00	0.00000000e+00	1.12640474e+33	2.16527789e+26	0.00000000e+00	0.00000000e+00
1.4425e+04	11.40	6.21589516e+32	1.19638973e+26	0.00000000e+00	0.00000000e+00	6.21589516e+32	1.19638973e+26	0.00000000e+00	0.00000000e+00
1.4425e+04	11.50	3.42838303e+32	6.60668281e+25	0.00000000e+00	0.00000000e+00	3.42838303e+32	6.60668281e+25	0.00000000e+00	0.00000000e+00
1.4425e+04	11.60	1.88998336e+32	3.64631282e+25	0.00000000e+00	0.00000000e+00	1.88998336e+32	3.64631282e+25	0.00000000e+00	0.00000000e+00
1.4425e+04	11.70	1.04139587e+32	2.01136841e+25	0.00000000e+00	0.00000000e+00	1.04139587e+32	2.01136841e+25	0.00000000e+00	0.00000000e+00
1.4425e+04	11.80	5.73546882e+31	1.10892902e+25	0.00000000e+00	0.00000000e+00	5.73546882e+31	1.10892902e+25	0.00000000e+00	0.00000000e+00
1.4425e+04	11.90	3.15735140e+31	6.11078692e+24	0.00000000e+00	0.00000000e+00	3.15735140e+31	6.11078692e+24	0.00000000e+00	0.00000000e+00
1.4425e+04	12.00	1.73733400e+31	3.36572279e+24	0.00000000e+00	0.00000000e+00	1.73733400e+31	3.36572279e+24	0.00000000e+00	0.00000000e+00
1.4425e+04	12.10	9.55554301e+30	1.85290693e+24	0.00000000e+00	0.00000000e+00	9.55554301e+30	1.85290693e+24	0.00000000e+00	0.00000000e+00
1.4425e+04	12.20	5.25344412e+30	1.01959778e+24	0.00000000e+00	0.00000000e+00	5.25344412e+30	1.01959778e+24	0.00000000e+00	0.00000000e+00
1.4425e+04	12.30	2.88705052e+30	5.60802396e+23	0.00000000e+00	0.00000000e+00	2.88705052e+30	5.60802396e+23	0.00000000e+00	0.00000000e+00
1.4425e+04	12.40	1.58595483e+30	3.08320219e+23	0.00000000e+00	0.00000000e+00	1.58595483e+30	3.08320219e+23	0.00000000e+00	0.00000000e+00
1.4425e+04	12.50	8.70879101e+29	1.69437894e+23	0.00000000e+00	0.00000000e+00	8.70879101e+29	1.69437894e+23	0.00000000e+00	0.00000000e+00
1.4425e+04	12.60	4.78035160e+29	9.30765877e+22	0.00000000e+00	0.00000000e+00	4.78035160e+29	9.30765877e+22	0.00000000e+00	0.00000000e+00
1.4425e+04	12.70	2.62301544e+29	5.11089023e+22	0.00000000e+00	0.00000000e+00	2.62301544e+29	5.11089023e+22	0.00000000e+00	0.00000000e+00
1.4425e+04	12.80	1.43874841e+29	2.80532659e+22	0.00000000e+00	0.00000000e+00	1.43874841e+29	2.80532659e+22	0.00000000e+00	0.00000000e+00
1.4425e+04	12.90	7.88888621e+28	1.53923697e+22	0.00000000e+00	0.00000000e+00	7.88888621e+28	1.53923697e+22	0.00000000e+00	0.00000000e+00
1.4425e+04	13.00	4.32411293e+28	8.44242051e+21	0.00000000e+00	0.00000000e+00	4.32411293e+28	8.44242051e+21	0.00000000e+00	0.00000000e+00
1.4425e+04	13.10	2.36936744e+28	4.62886821e+21	0.00000000e+00	0.00000000e+00	2.36936744e+28	4.62886821e+21	0.00000000e+00	0.00000000e+00
1.4425e+04	13.20	1.29785234e+28	2.53703214e+21	0.00000000e+00	0.00000000e+00	1.29785234e+28	2.53703214e+21	0.00000000e+00	0.00000000e+00
1.4425e+04	13.30	7.10687874e+27	1.39004444e+21	0.00000000e+00	0.00000000e+00	7.10687874e+27	1.39004444e+21	0.00000000e+00	0.00000000e+00
1.4425e+04	13.40	3.89042010e+27	7.61354051e+20	0.00000000e+00	0.00000000e+00	3.89042010e+27	7.61354051e+20	0.00000000e+00	0.00000000e+00
1.4425e+04	13.50	2.12902678e+27	4.16872432e+20	0.00000000e+00	0.00000000e+00	2.12902678e+27	4.16872432e+20	0.00000000e+00	0.00000000e+00
1.4425e+04	13.60	1.16475812e+27	2.28182043e+20	0.00000000e+00	0.00000000e+00	1.16475812e+27	2.28182043e+20	0.00000000e+00	0.00000000e+00
1.4425e+04	13.70	6.37034926e+26	1.24867731e+20	0.00000000e+00	0.00000000e+00	6.37034926e+26	1.24867731e+20	0.00000000e+00	0.00000000e+00
1.4425e+04	13.80	3.48310345e+26	6.83171387e+19	0.00000000e+00	0.00000000e+00	3.48310345e+26	6.83171387e+19	0.00000000e+00	0.00000000e+00
1.4425e+04	13.90	1.90391626e+26	3.73567225e+19	0.00000000e+00	0.00000000e+00	1.90391626e+26	3.73567225e+19	0.00000000e+00	0.00000000e+00
1.4425e+04	14.00	1.04042367e+26	2.04219471e+19	0.00000000e+00	0.00000000e+00	1.04042367e+26	2.04219471e+19	0.00000000e+00	0.00000000e+00
1.4425e+04	14.10	5.68402605e+25	1.11613560e+19	0.00000000e+00	0.00000000e+00	5.68402605e+25	1.11613560e+19	0.00000000e+00	0.00000000e+00
1.4425e+04	14.20	3.10447211e+25	6.09850985e+18	0.00000000e+00	0.00000000e+00	3.10447211e+25	6.09850985e+18	0.00000000e+00	0.00000000e+00
1.4425e+04	14.30	1.69514828e+25	3.33131605e+18	0.00000000e+00	0.00000000e+00	1.69514828e+25	3.33131605e+18	0.00000000e+00	0.00000000e+00
1.4425e+04	14.40	9.25375795e+24	1.82910039e+18	0.00000000e+00	0.00000000e+00	9.25375795e+24	1.82910039e+18	0.00000000e+00	0.00000000e+00
1.4425e+04	14.50	5.05034793e+24	9.96155685e+17	0.00000000e+00	0.00000000e+00	5.05034793e+24	9.96155685e+17	0.00000000e+00	0.00000000e+00
1.4425e+04	14.60	2.75562001e+24	5.42853160e+17	0.00000000e+00	0.00000000e+00	2.75562001e+24	5.42853160e+17	0.00000000e+00	0.00000000e+00
1.4425e+04	14.70	1.50319151e+24	2.96003247e+17	0.00000000e+00	0.00000000e+00	1.50319151e+24	2.96003247e+17	0.00000000e+00	0.00000000e+00
1.4425e+04	14.80	8.19800693e+23	1.61434444e+17	0.00000000e+00	0.00000000e+00	8.19800693e+23	1.61434444e+17	0.00000000e+00	0.00000000e+00
1.4425e+04	14.90	4.46995517e+23	8.80394198e+16	0.00000000e+00	0.00000000e+00	4.46995517e+23	8.80394198e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.00	2.43669345e+23	5.61209102e+16	0.00000000e+00	0.00000000e+00	2.43669345e+23	5.61209102e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.10	1.32801598e+23	2.99799134e+16	0.00000000e+00	0.00000000e+00	1.32801598e+23	2.99799134e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.20	7.23622723e+22	1.52493380e+16	0.00000000e+00	0.00000000e+00	7.23622723e+22	1.52493380e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.30	3.94211517e+22	3.85331074e+16	0.00000000e+00	0.00000000e+00	3.94211517e+22	3.85331074e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.40	2.14712012e+22	1.51355708e+16	0.00000000e+00	0.00000000e+00	2.14712012e+22	1.51355708e+16	0.00000000e+00	0.00000000e+00
1.4425e+04	15.50	1.16921653e+22	5.04510662e+15	0.00000000e+00	0.00000000e+00	1.16921653e+22	5.04510662e+15	0.00000000e+00	0.00000000e+00
1.4425e+04	15.60	6.36570813e+21	1.87198531e+15	0.00000000e+00	0.00000000e+00	6.36570813e+21	1.87198531e+15	0.00000000e+00	0.00000000e+00
1.4425e+04	15.70	3.46507975e+21	8.14391272e+14	0.00000000e+00	0.00000000e+00	3.46507975e+21	8.14391272e+14	0.00000000e+00	0.00000000e+00
1.4425e+04	15.80	1.88580160e+21	3.98895587e+14	0.00000000e+00	0.00000000e+00	1.88580160e+21	3.98895587e+14	0.00000000e+00	0.00000000e+00
1.4425e+04	15.90	1.02611607e+21	2.07905720e+14	0.00000000e+00	0.00000000e+00	1.02611607e+21	2.07905720e+14	0.00000000e+00	0.00000000e+00
1.4425e+04	16.00	5.58233824e+20	1.11289732e+14	0.00000000e+00	0.00000000e+00	5.58233824e+20	1.11289732e+14	0.00000000e+00	0.00000000e+00
1.4425e+04	16.20	1.65127178e+20	3.26692401e+13	0.00000000e+00	0.00000000e+00	1.65127178e+20	3.26692401e+13	0.00000000e+00	0.00000000e+00
1.4425e+04	16.30	8.97850431e+19	1.77540262e+13	0.00000000e+00	0.00000000e+00	8.97850431e+19	1.77540262e+13	0.00000000e+00	0.00000000e+00
1.4425e+04	16.50	2.65307680e+19	5.24652313e+12	0.00000000e+00	0.00000000e+00	2.65307680e+19	5.24652313e+12	0.00000000e+00	0.00000000e+00
1.4425e+04	16.70	7.83436595e+18	1.54979635e+12	0.00000000e+00	0.00000000e+00	7.83436595e+18	1.54979635e+12	0.00000000e+00	0.00000000e+00
1.4425e+04	16.80	4.25622363e+18	8.42118249e+11	0.00000000e+00	0.00000000e+00	4.25622363e+18	8.42118249e+11	0.00000000e+00	0.00000000e+00
1.4425e+04	17.00	1.25562063e+18	2.48518184e+11	0.00000000e+00	0.00000000e+00	1.25562063e+18	2.48518184e+11	0.00000000e+00	0.00000000e+00
1.4425e+04	17.20	3.70189053e+17	7.32936395e+10	0.00000000e+00	0.00000000e+00	3.70189053e+17	7.32936395e+10	0.00000000e+00	0.00000000e+00
1.4425e+04	17.30	2.00959223e+17	3.97941399e+10	0.00000000e+00	0.00000000e+00	2.00959223e+17	3.97941399e+10	0.00000000e+00	0.00000000e+00
1.4425e+04	17.50	5.91950487e+16	1.17254003e+10	0.00000000e+00	0.00000000e+00	5.91950487e+16	1.17254003e+10	0.00000000e+00	0.00000000e+00
1.4425e+04	17.70	1.74266639e+16	3.45287065e+09	0.00000000e+00	0.00000000e+00	1.74266639e+16	3.45287065e+09	0.00000000e+00	0.00000000e+00
1.4425e+04	17.80	9.45339564e+15	1.87332507e+09	0.00000000e+00	0.00000000e+00	9.45339564e+15	1.87332507e+09	0.00000000e+00	0.00000000e+00
1.4425e+04	18.00	2.78072340e+15	5.51184040e+08	0.00000000e+00	0.00000000e+00	2.78072340e+15	5.51184040e+08	0.00000000e+00	0.00000000e+00
