 0.10000E-03  0.20720E+56  0.10900E+57 0001
 0.20000E-03  0.20715E+56  0.10897E+57 0002
 0.30000E-03  0.20710E+56  0.10895E+57 0003
 0.40000E-03  0.20706E+56  0.10892E+57 0004
 0.50000E-03  0.20702E+56  0.10890E+57 0005
 0.60000E-03  0.20697E+56  0.10888E+57 0006
 0.70000E-03  0.20693E+56  0.10885E+57 0007
 0.80000E-03  0.20689E+56  0.10883E+57 0008
 0.90000E-03  0.20685E+56  0.10881E+57 0009
 0.10000E-02  0.20681E+56  0.10879E+57 0010
 0.11000E-02  0.20678E+56  0.10877E+57 0011
 0.12000E-02  0.20674E+56  0.10875E+57 0012
 0.13000E-02  0.20670E+56  0.10873E+57 0013
 0.14000E-02  0.20667E+56  0.10871E+57 0014
 0.15000E-02  0.20663E+56  0.10869E+57 0015
 0.16000E-02  0.20660E+56  0.10867E+57 0016
 0.17000E-02  0.20657E+56  0.10865E+57 0017
 0.18000E-02  0.20654E+56  0.10864E+57 0018
 0.19000E-02  0.20651E+56  0.10862E+57 0019
 0.20000E-02  0.20648E+56  0.10861E+57 0020
 0.21000E-02  0.20645E+56  0.10859E+57 0021
 0.22000E-02  0.20642E+56  0.10858E+57 0022
 0.23000E-02  0.20640E+56  0.10856E+57 0023
 0.24000E-02  0.20637E+56  0.10855E+57 0024
 0.25000E-02  0.20635E+56  0.10854E+57 0025
 0.26000E-02  0.20633E+56  0.10852E+57 0026
 0.27000E-02  0.20630E+56  0.10851E+57 0027
 0.28000E-02  0.20628E+56  0.10850E+57 0028
 0.29000E-02  0.20626E+56  0.10849E+57 0029
 0.30000E-02  0.20624E+56  0.10847E+57 0030
 0.31000E-02  0.20622E+56  0.10846E+57 0031
 0.32000E-02  0.20620E+56  0.10845E+57 0032
 0.33000E-02  0.20618E+56  0.10844E+57 0033
 0.34000E-02  0.20616E+56  0.10843E+57 0034
 0.35000E-02  0.20614E+56  0.10842E+57 0035
 0.36000E-02  0.20613E+56  0.10842E+57 0036
 0.37000E-02  0.20611E+56  0.10841E+57 0037
 0.38000E-02  0.20609E+56  0.10840E+57 0038
 0.39000E-02  0.20608E+56  0.10839E+57 0039
 0.40000E-02  0.20606E+56  0.10838E+57 0040
 0.41000E-02  0.20605E+56  0.10837E+57 0041
 0.42000E-02  0.20604E+56  0.10837E+57 0042
 0.43000E-02  0.20602E+56  0.10836E+57 0043
 0.44000E-02  0.20601E+56  0.10835E+57 0044
 0.45000E-02  0.20599E+56  0.10834E+57 0045
 0.46000E-02  0.20598E+56  0.10834E+57 0046
 0.47000E-02  0.20597E+56  0.10833E+57 0047
 0.48000E-02  0.20596E+56  0.10832E+57 0048
 0.49000E-02  0.20595E+56  0.10832E+57 0049
 0.50000E-02  0.20594E+56  0.10831E+57 0050
 0.51000E-02  0.20593E+56  0.10831E+57 0051
 0.52000E-02  0.20592E+56  0.10830E+57 0052
 0.53000E-02  0.20591E+56  0.10830E+57 0053
 0.54000E-02  0.20590E+56  0.10829E+57 0054
 0.55000E-02  0.20589E+56  0.10829E+57 0055
 0.56000E-02  0.20588E+56  0.10828E+57 0056
 0.57000E-02  0.20587E+56  0.10828E+57 0057
 0.58000E-02  0.20586E+56  0.10827E+57 0058
 0.59000E-02  0.20586E+56  0.10827E+57 0059
 0.60000E-02  0.20585E+56  0.10826E+57 0060
 0.61000E-02  0.20584E+56  0.10826E+57 0061
 0.62000E-02  0.20583E+56  0.10825E+57 0062
 0.63000E-02  0.20582E+56  0.10825E+57 0063
 0.64000E-02  0.20582E+56  0.10825E+57 0064
 0.65000E-02  0.20581E+56  0.10824E+57 0065
 0.66000E-02  0.20580E+56  0.10824E+57 0066
 0.67000E-02  0.20580E+56  0.10824E+57 0067
 0.68000E-02  0.20579E+56  0.10823E+57 0068
 0.69000E-02  0.20579E+56  0.10823E+57 0069
 0.70000E-02  0.20578E+56  0.10822E+57 0070
 0.71000E-02  0.20577E+56  0.10822E+57 0071
 0.72000E-02  0.20577E+56  0.10822E+57 0072
 0.73000E-02  0.20577E+56  0.10822E+57 0073
