   0.19154E-13    0.44720E+48    0.14188E+48 0001
   0.52794E-01    0.63083E+48    0.21177E+48 0018
   0.59549E-01    0.68194E+48    0.23215E+48 0019
   0.59608E-01    0.70043E+48    0.24373E+48 0020
   0.59650E-01    0.10786E+49    0.10701E+49 0021
   0.59942E-01    0.11626E+49    0.14547E+49 0023
   0.60573E-01    0.27579E+49    0.40961E+49 0028
   0.62518E-01    0.19664E+50    0.57973E+50 0036
   0.67366E-01    0.17347E+51    0.51085E+51 0049
   0.70286E-01    0.34395E+51    0.96851E+51 0056
   0.73807E-01    0.44882E+51    0.12579E+52 0057
   0.75430E-01    0.88945E+51    0.25870E+52 0063
   0.78968E-01    0.14714E+52    0.41431E+52 0070
   0.83429E-01    0.18495E+52    0.52142E+52 0071
   0.86890E-01    0.35688E+52    0.10224E+53 0078
   0.12424E+00    0.29757E+53    0.85598E+53 0172
   0.14540E+00    0.50311E+53    0.14600E+54 0257
   0.15820E+00    0.60889E+53    0.17693E+54 0311
   0.16593E+00    0.66460E+53    0.19290E+54 0329
   0.17252E+00    0.72759E+53    0.21013E+54 0340
   0.17565E+00    0.80702E+53    0.23240E+54 0344
   0.17770E+00    0.91604E+53    0.26575E+54 0349
   0.17964E+00    0.10937E+54    0.32239E+54 0364
   0.18118E+00    0.13783E+54    0.42350E+54 0367
   0.18238E+00    0.18667E+54    0.61218E+54 0369
   0.18304E+00    0.23088E+54    0.77115E+54 0370
   0.18370E+00    0.35373E+54    0.12795E+55 0371
   0.18422E+00    0.64649E+54    0.26609E+55 0372
   0.18463E+00    0.11400E+55    0.53688E+55 0373
   0.18497E+00    0.22748E+55    0.12569E+56 0374
   0.18523E+00    0.44505E+55    0.28850E+56 0375
   0.18544E+00    0.76467E+55    0.56152E+56 0376
   0.18560E+00    0.11040E+56    0.88470E+56 0377
