step    timeBC [s]      Q [erg/s]       R [1/s]         Eavg [MeV]      Sigma [MeV]     a               alpha           b             

8310	2.306418e+11	1.113067e+32	1.239577e+38	5.604495e-01	1.003378e-01	6.842229e+59	3.019920e+01	5.566818e+01
8320	2.265802e+11	1.634380e+32	1.818191e+38	5.610511e-01	1.009719e-01	5.786320e+59	2.987475e+01	5.503020e+01
8330	2.227656e+11	2.334236e+32	2.594116e+38	5.616222e-01	1.015713e-01	4.951121e+59	2.957357e+01	5.443796e+01
8340	2.191106e+11	3.270968e+32	3.631567e+38	5.621746e-01	1.021493e-01	4.268952e+59	2.928809e+01	5.387667e+01
8350	2.152648e+11	4.645390e+32	5.152130e+38	5.627615e-01	1.027610e-01	3.657699e+59	2.899111e+01	5.329275e+01
8360	2.120260e+11	6.221700e+32	6.894278e+38	5.632605e-01	1.032792e-01	3.214648e+59	2.874356e+01	5.280604e+01
8370	2.081864e+11	8.765062e+32	9.702292e+38	5.638579e-01	1.038974e-01	2.762022e+59	2.845305e+01	5.223487e+01
8380	2.047361e+11	1.188529e+33	1.314352e+39	5.643999e-01	1.044566e-01	2.412034e+59	2.819456e+01	5.172674e+01
8390	2.013710e+11	1.594492e+33	1.761628e+39	5.649333e-01	1.050050e-01	2.115957e+59	2.794507e+01	5.123627e+01
8400	1.976796e+11	2.193233e+33	2.420599e+39	5.655238e-01	1.056102e-01	1.834718e+59	2.767410e+01	5.070362e+01
8410	1.941871e+11	2.956733e+33	3.259992e+39	5.660888e-01	1.061868e-01	1.605084e+59	2.742023e+01	5.020456e+01
8420	1.904751e+11	4.047376e+33	4.457724e+39	5.666949e-01	1.068038e-01	1.393752e+59	2.715305e+01	4.967938e+01
8430	1.867335e+11	5.537472e+33	6.092248e+39	5.673132e-01	1.074306e-01	1.210189e+59	2.688620e+01	4.915486e+01
8440	1.833471e+11	7.330940e+33	8.057375e+39	5.678780e-01	1.080015e-01	1.066033e+59	2.664715e+01	4.868501e+01
