  0.100000000000000       1.199600000000000E+051
  0.242440000000000       4.341000000000000E+051
  0.356270000000000       1.129900000000000E+052
  0.523520000000000       3.050100000000000E+052
  0.769310000000000       5.594100000000000E+053
   1.13050000000000       1.824100000000000E+054
   1.66120000000000       4.259500000000000E+054
   2.44110000000000       9.137800000000000E+054
   3.58720000000000       1.620100000000000E+055
   5.27120000000000       1.941000000000000E+055
   7.74600000000000       1.431300000000000E+055
   11.3830000000000       3.362700000000000E+054
   16.7260000000000       5.297400000000000E+052
   24.5790000000000       4.034800000000000E+049
   36.1180000000000       5.022600000000000E+045
   53.0750000000000       1.640600000000000E+031
   77.9920000000000       1.473300000000000E+032
   114.610000000000       5.391200000000000E+031
   168.410000000000      -3.542600000000000E+017
   247.480000000000      -1.373200000000000E+017
