  0.100000000000000       9.913299999999999E+050
  0.242440000000000       3.393400000000000E+051
  0.356270000000000       8.581600000000000E+051
  0.523520000000000       2.253600000000000E+052
  0.769310000000000       4.155200000000000E+053
   1.13050000000000       1.331300000000000E+054
   1.66120000000000       2.992300000000000E+054
   2.44110000000000       5.998600000000000E+054
   3.58720000000000       9.381499999999999E+054
   5.27120000000000       9.303500000000000E+054
   7.74600000000000       5.711700000000000E+054
   11.3830000000000       1.065900000000000E+054
   16.7260000000000       1.490900000000000E+052
   24.5790000000000       9.972200000000000E+048
   36.1180000000000       1.007000000000000E+045
   53.0750000000000       1.518100000000000E+031
   77.9920000000000       1.620700000000000E+032
   114.610000000000       5.723700000000000E+031
   168.410000000000       1.776600000000000E+018
   247.480000000000      -6.590700000000000E+017
