  0.100000000000000       2.050100000000000E+051
  0.242440000000000       8.939100000000001E+051
  0.356270000000000       2.504100000000000E+052
  0.523520000000000       6.863300000000000E+052
  0.769310000000000       9.050700000000000E+053
   1.13050000000000       2.966800000000000E+054
   1.66120000000000       7.292900000000000E+054
   2.44110000000000       1.705500000000000E+055
   3.58720000000000       3.582700000000000E+055
   5.27120000000000       5.838100000000000E+055
   7.74600000000000       6.271400000000000E+055
   11.3830000000000       2.398900000000000E+055
   16.7260000000000       3.977400000000000E+053
   24.5790000000000       3.806700000000000E+050
   36.1180000000000       7.446700000000000E+046
   53.0750000000000       6.042100000000000E+032
   77.9920000000000       1.219400000000000E+032
   114.610000000000       4.754600000000000E+031
   168.410000000000      -4.591000000000000E+017
   247.480000000000      -8.263200000000000E+017
